mock_id,question_id,section_order,section,topic,subtopic,difficulty,question_type,marks,negative_marks,time_limit_seconds,question,option_a,option_b,option_c,option_d,option_e,correct_option,correct_answer,explanation
FULL_MOCK_1,11,1,English Language,English,Grammar,Medium,Reported speech,1,-0.25,60,"Choose the correct indirect speech: She said, ""I will call you tomorrow.""",She said that she will call me tomorrow.,She said that she would call me the next day.,She says that she would call me tomorrow.,She said that she called me tomorrow.,She told that she will call me the next day.,B,She said that she would call me the next day.,Will changes to would and tomorrow changes to the next day in reported speech.
FULL_MOCK_1,12,1,English Language,English,Vocabulary,Medium,Word usage,1,-0.25,60,Choose the correct word: The new policy will ___ all employees.,effect,affect,effort,affection,effective,B,affect,Affect is a verb meaning influence; effect is usually a noun meaning result.
FULL_MOCK_1,13,1,English Language,English,Grammar,Easy,Article,1,-0.25,60,Fill in the blank: He is ___ honest officer.,a,an,the,no article,any,B,an,"Honest begins with a vowel sound, so an is used."
FULL_MOCK_1,14,1,English Language,English,Grammar,Medium,Subject-verb agreement,1,-0.25,60,Choose the correct sentence.,Either the manager or the employees is responsible.,Either the manager or the employees are responsible.,Either the manager or employees was responsible.,Either managers or the employee are responsible.,Either manager or employees is responsible.,B,Either the manager or the employees are responsible.,"With either/or, the verb agrees with the nearer subject; employees is plural, so are is used."
FULL_MOCK_1,15,1,English Language,English,Vocabulary,Easy,Synonym,1,-0.25,60,"Choose the synonym of ""accurate"".",rough,exact,false,unclear,casual,B,exact,Accurate means exact or correct.
FULL_MOCK_1,16,1,English Language,English,Vocabulary,Easy,Antonym,1,-0.25,60,"Choose the antonym of ""ancient"".",historic,old,modern,past,aged,C,modern,Modern is the opposite of ancient.
FULL_MOCK_1,17,1,English Language,English,Grammar,Medium,Phrase usage,1,-0.25,60,Fill in the blank: I am looking forward ___ meeting you.,for,to,at,on,with,B,to,"The phrase is looking forward to, followed by a gerund."
FULL_MOCK_1,18,1,English Language,English,Grammar,Medium,Error spotting,1,-0.25,60,Find the part with an error: The information / are useful / for the candidates / preparing for the exam.,The information,are useful,for the candidates,preparing for the exam,No error,B,are useful,Information is uncountable and takes the singular verb is.
FULL_MOCK_1,19,1,English Language,English,Vocabulary,Medium,Cloze-style usage,1,-0.25,60,Fill in the blank: The counsel urged the court to ___ down the order.,enact,enforce,strike,declare,inform,C,strike,The phrase strike down means declare a law/order invalid.
FULL_MOCK_1,20,1,English Language,English,Grammar,Easy,Punctuation,1,-0.25,60,Choose the correctly punctuated sentence.,what is your registration number,What is your registration number.,What is your registration number?,what is your registration number?,What is your registration number,C,What is your registration number?,A direct question should start with a capital letter and end with a question mark.
FULL_MOCK_1,21,2,Professional Knowledge,DBMS / SQL,Keys,Easy,Concept,2,-0.5,60,Which key uniquely identifies each row in a table and cannot contain NULL values?,Foreign key,Primary key,Alternate key,Candidate attribute,Composite index,B,Primary key,A primary key uniquely identifies records and cannot be NULL.
FULL_MOCK_1,22,2,Professional Knowledge,DBMS / SQL,Normalization,Medium,Concept,2,-0.5,60,Which normal form removes transitive dependency?,1NF,2NF,3NF,Unnormalized form,ER form,C,3NF,3NF removes transitive dependency where a non-key attribute depends on another non-key attribute.
FULL_MOCK_1,23,2,Professional Knowledge,DBMS / SQL,SQL Aggregate,Medium,Query behavior,2,-0.5,60,What does COUNT(column_name) do when the column contains NULL values?,Counts all rows including NULL,Counts only NULL values,Ignores NULL values,Always returns zero,Throws an error,C,Ignores NULL values,COUNT(column_name) counts only non-NULL values; COUNT(*) counts all rows.
FULL_MOCK_1,24,2,Professional Knowledge,DBMS / SQL,SQL Clauses,Medium,Concept,2,-0.5,60,Which clause is used to filter grouped records after GROUP BY?,WHERE,HAVING,ORDER BY,FROM,SELECT,B,HAVING,HAVING filters aggregated/grouped results after GROUP BY.
FULL_MOCK_1,25,2,Professional Knowledge,DBMS / SQL,Transactions,Medium,Concept,2,-0.5,60,Which ACID property ensures that committed data remains saved even after a system failure?,Atomicity,Consistency,Isolation,Durability,Dependency,D,Durability,Durability ensures committed transaction changes are permanent.
FULL_MOCK_1,26,2,Professional Knowledge,DBMS / SQL,Concurrency,Medium,Concept,2,-0.5,60,Reading uncommitted changes made by another transaction is called:,Dirty read,Deadlock,Rollback,Index scan,Phantom write,A,Dirty read,Dirty read occurs when a transaction reads data that has not yet been committed.
FULL_MOCK_1,27,2,Professional Knowledge,DBMS / SQL,Joins,Medium,Query behavior,2,-0.5,60,"In a LEFT JOIN, if no matching row exists in the right table, what is returned for right-table columns?",Zero,Blank string,NULL,The left-table value,Query fails,C,NULL,LEFT JOIN preserves left-table rows and fills unmatched right-side columns with NULL.
FULL_MOCK_1,28,2,Professional Knowledge,DBMS / SQL,Indexes,Medium,Concept,2,-0.5,60,Which is a common disadvantage of using too many indexes?,SELECT queries always fail,INSERT/UPDATE/DELETE operations may become slower,Tables cannot have primary keys,Storage usage becomes zero,Joins become impossible,B,INSERT/UPDATE/DELETE operations may become slower,Indexes improve read performance but add overhead for write operations and storage.
FULL_MOCK_1,29,2,Professional Knowledge,DBMS / SQL,DDL/DML/TCL,Easy,Concept,2,-0.5,60,Which SQL command is used to permanently save a transaction?,ROLLBACK,SAVEPOINT,COMMIT,TRUNCATE,ALTER,C,COMMIT,COMMIT saves changes made during a transaction.
FULL_MOCK_1,30,2,Professional Knowledge,DBMS / SQL,Database Objects,Medium,Concept,2,-0.5,60,"Which database object automatically executes in response to INSERT, UPDATE, or DELETE events?",View,Trigger,Index,Cursor,Schema,B,Trigger,A trigger runs automatically when a specified database event occurs.
FULL_MOCK_1,31,2,Professional Knowledge,Security,Authentication / Authorization,Easy,Concept,2,-0.5,60,Authentication is the process of:,Checking user permissions,Verifying user identity,Encrypting database tables,Blocking network traffic,Creating user roles,B,Verifying user identity,Authentication verifies who the user is.
FULL_MOCK_1,32,2,Professional Knowledge,Security,Authentication / Authorization,Easy,Concept,2,-0.5,60,Authorization decides:,Who the user is,What the user is allowed to access,How passwords are hashed,Which DNS server is used,How data is compressed,B,What the user is allowed to access,Authorization controls permissions after authentication.
FULL_MOCK_1,33,2,Professional Knowledge,Security,Password Storage,Medium,Best practice,2,-0.5,60,Which is the safest approach for storing passwords?,Plain text,Base64 encoding,Salted hash,Reversible encryption only,Client-side storage,C,Salted hash,Passwords should be stored using strong salted hashing algorithms.
FULL_MOCK_1,34,2,Professional Knowledge,Security,Web Attacks,Medium,Scenario,2,-0.5,60,A script entered in a comment field is stored and later runs in other users browsers. This is:,CSRF,Stored XSS,SQL deadlock,Phishing,DNS spoofing,B,Stored XSS,Stored XSS persists malicious scripts and executes when users view the affected content.
FULL_MOCK_1,35,2,Professional Knowledge,Security,Web Attacks,Medium,Scenario,2,-0.5,60,An attacker tricks a logged-in user into submitting an unwanted fund transfer request. This is most likely:,CSRF,Brute force,SQL injection,Port scanning,Session timeout,A,CSRF,CSRF abuses the authenticated browser session to perform unintended actions.
FULL_MOCK_1,36,2,Professional Knowledge,Security,JWT,Medium,Concept,2,-0.5,60,"If a JWT payload is modified after signing, what should happen during verification?",Token should still be accepted,Signature verification should fail,Token becomes encrypted automatically,Payload is ignored,Only expiry changes,B,Signature verification should fail,JWT signature verification detects tampering in the header or payload.
FULL_MOCK_1,37,2,Professional Knowledge,Security,Transport Security,Easy,Concept,2,-0.5,60,HTTPS primarily uses which protocol to secure communication?,FTP,TLS/SSL,SMTP,ARP,ICMP,B,TLS/SSL,HTTPS uses TLS/SSL to provide encrypted and authenticated communication.
FULL_MOCK_1,38,2,Professional Knowledge,Security,Access Control,Medium,Best practice,2,-0.5,60,The least privilege principle means:,Every user should be admin,Users should get only required permissions,Permissions should never expire,Passwords should be shared,Access control should be disabled in testing,B,Users should get only required permissions,Least privilege reduces risk by granting only necessary access.
FULL_MOCK_1,39,2,Professional Knowledge,Angular / AngularJS,Directives,Easy,Concept,2,-0.5,60,"In AngularJS, directives are mainly used to:",Extend HTML behavior,Create database tables,Configure routers only,Encrypt API requests,Compile Java code,A,Extend HTML behavior,Directives add custom behavior to HTML elements and attributes.
FULL_MOCK_1,40,2,Professional Knowledge,Angular / AngularJS,Data Binding,Easy,Concept,2,-0.5,60,Which AngularJS directive is used for two-way data binding with form inputs?,ng-repeat,ng-model,ng-if,ng-class,ng-view,B,ng-model,ng-model binds input values with scope properties.
FULL_MOCK_1,41,2,Professional Knowledge,Angular / AngularJS,DOM Behavior,Medium,Concept,2,-0.5,60,Which statement correctly differentiates ng-if and ng-show?,"ng-if hides with CSS, ng-show removes from DOM","ng-if removes/adds DOM, ng-show toggles visibility with CSS",Both are identical internally,ng-show is used only for routing,ng-if works only with tables,B,"ng-if removes/adds DOM, ng-show toggles visibility with CSS","ng-if changes DOM presence, while ng-show only toggles display."
FULL_MOCK_1,42,2,Professional Knowledge,Angular / AngularJS,Digest Cycle,Medium,Concept,2,-0.5,60,The AngularJS digest cycle is responsible for:,Checking scope changes and updating bindings,Creating SQL joins,Running OS scheduling,Encrypting cookies,Resolving DNS names,A,Checking scope changes and updating bindings,The digest cycle checks watched expressions and updates views when models change.
FULL_MOCK_1,43,2,Professional Knowledge,Angular / AngularJS,Services,Medium,Concept,2,-0.5,60,AngularJS services are generally:,Recreated for every HTML tag,Singleton objects used for reusable logic/data sharing,Only CSS files,Not injectable,Only route templates,B,Singleton objects used for reusable logic/data sharing,AngularJS services are singleton objects and can be injected into controllers/components.
FULL_MOCK_1,44,2,Professional Knowledge,REST API / Web / JavaScript,HTTP Methods,Medium,Concept,2,-0.5,60,Which HTTP method is generally not idempotent because repeated calls may create multiple resources?,GET,PUT,POST,DELETE,HEAD,C,POST,"POST is usually non-idempotent, especially when creating new resources."
FULL_MOCK_1,45,2,Professional Knowledge,REST API / Web / JavaScript,HTTP Status Codes,Medium,Concept,2,-0.5,60,Which HTTP status code is most suitable when a valid request conflicts with current resource state?,201,400,401,409,500,D,409,409 Conflict indicates that the request conflicts with the current state of the resource.
FULL_MOCK_1,46,2,Professional Knowledge,REST API / Web / JavaScript,CORS,Medium,Concept,2,-0.5,60,A browser sends a CORS preflight request using which HTTP method?,GET,POST,OPTIONS,PATCH,HEAD,C,OPTIONS,Browsers send OPTIONS preflight requests to check allowed methods and headers.
FULL_MOCK_1,47,2,Professional Knowledge,REST API / Web / JavaScript,Cookies,Medium,Security,2,-0.5,60,Which cookie attribute prevents JavaScript from reading the cookie?,Secure,HttpOnly,SameSite,Path,Max-Age,B,HttpOnly,HttpOnly cookies are not accessible through client-side JavaScript.
FULL_MOCK_1,48,2,Professional Knowledge,REST API / Web / JavaScript,Browser Storage,Medium,Security,2,-0.5,60,Why is storing sensitive tokens in localStorage risky?,It is always sent with every request,It can be stolen if XSS occurs,It cannot store strings,It expires after every page load,It is visible only to the server,B,It can be stolen if XSS occurs,XSS can allow attacker-controlled JavaScript to read localStorage.
FULL_MOCK_1,49,2,Professional Knowledge,REST API / Web / JavaScript,JavaScript,Medium,Concept,2,-0.5,60,What is a closure in JavaScript?,A closed browser tab,A function remembering variables from its lexical scope,A completed Promise only,A deleted object,A CSS rule,B,A function remembering variables from its lexical scope,Closures allow functions to access variables from their outer lexical scope.
FULL_MOCK_1,50,2,Professional Knowledge,REST API / Web / JavaScript,JavaScript,Medium,Event loop,2,-0.5,60,Promise .then callbacks are generally placed in which queue?,Call stack,Microtask queue,Macrotask queue,DOM tree,Render queue only,B,Microtask queue,"Promise callbacks are scheduled as microtasks, which run before the next macrotask."
FULL_MOCK_1,51,2,Professional Knowledge,REST API / Web / JavaScript,JavaScript,Medium,Concept,2,-0.5,60,What does an async function always return?,String,Array,Promise,Boolean,Number,C,Promise,An async function always returns a Promise.
FULL_MOCK_1,52,2,Professional Knowledge,OOP / Software Engineering,OOP,Easy,Concept,2,-0.5,60,Which OOP concept allows the same method call to behave differently depending on the object?,Encapsulation,Polymorphism,Normalization,Indexing,Compilation,B,Polymorphism,Polymorphism allows multiple implementations behind the same method/interface.
FULL_MOCK_1,53,2,Professional Knowledge,OOP / Software Engineering,OOP,Easy,Concept,2,-0.5,60,Method overloading means:,Same method name with different parameter lists,Child class changes parent method implementation,Hiding data inside a class,Preventing inheritance,Deleting unused methods,A,Same method name with different parameter lists,Overloading uses the same method name with different parameters.
FULL_MOCK_1,54,2,Professional Knowledge,OOP / Software Engineering,OOP,Medium,Concept,2,-0.5,60,"Which relationship is represented by ""Car has an Engine""?",is-a,has-a,same-a,extends-a,throws-a,B,has-a,"A has-a relationship indicates association, aggregation, or composition."
FULL_MOCK_1,55,2,Professional Knowledge,OOP / Software Engineering,SOLID,Medium,Concept,2,-0.5,60,Which SOLID principle says a class should have only one reason to change?,Open Closed Principle,Single Responsibility Principle,Liskov Substitution Principle,Interface Segregation Principle,Dependency Inversion Principle,B,Single Responsibility Principle,SRP means each class/module should have one focused responsibility.
FULL_MOCK_1,56,2,Professional Knowledge,OOP / Software Engineering,SDLC,Medium,Concept,2,-0.5,60,Which SDLC model is most suitable when requirements change frequently?,Waterfall,Agile,Big Bang,V-model only,Pure maintenance model,B,Agile,Agile supports iterative delivery and changing requirements.
FULL_MOCK_1,57,2,Professional Knowledge,OOP / Software Engineering,Testing,Medium,Concept,2,-0.5,60,Regression testing is performed to check whether:,New changes broke existing functionality,Only UI colors are correct,Only one function compiles,Passwords are encrypted,Server cost is reduced,A,New changes broke existing functionality,Regression testing ensures existing features still work after changes.
FULL_MOCK_1,58,2,Professional Knowledge,OOP / Software Engineering,Testing,Medium,Concept,2,-0.5,60,Boundary value analysis focuses on testing:,Only random values,Values at and around input limits,Only database backups,Only UI animations,Only production logs,B,Values at and around input limits,"Boundary value analysis tests minimum, maximum, and near-boundary values."
FULL_MOCK_1,59,2,Professional Knowledge,Computer Networks / OS,Networking,Easy,Concept,2,-0.5,60,Which OSI layer is responsible for routing packets between networks?,Physical,Data Link,Network,Session,Presentation,C,Network,The Network layer handles logical addressing and routing.
FULL_MOCK_1,60,2,Professional Knowledge,Computer Networks / OS,Networking,Easy,Concept,2,-0.5,60,Which protocol resolves domain names into IP addresses?,ARP,DNS,DHCP,SMTP,ICMP,B,DNS,DNS converts human-readable domain names into IP addresses.
FULL_MOCK_1,61,2,Professional Knowledge,Computer Networks / OS,Networking,Medium,Concept,2,-0.5,60,Which protocol maps an IP address to a MAC address in a local network?,DNS,ARP,DHCP,FTP,POP3,B,ARP,ARP resolves IP addresses to MAC addresses within a LAN.
FULL_MOCK_1,62,2,Professional Knowledge,Computer Networks / OS,Networking,Medium,Concept,2,-0.5,60,How many usable host addresses are available in a /24 IPv4 subnet?,254,255,256,24,128,A,254,"A /24 subnet has 256 total addresses, but network and broadcast addresses are not usable."
FULL_MOCK_1,63,2,Professional Knowledge,Computer Networks / OS,Operating System,Easy,Concept,2,-0.5,60,A process is best defined as:,A program in execution,A file stored on disk only,A network packet,A database key,A browser cookie,A,A program in execution,A process is an executing instance of a program.
FULL_MOCK_1,64,2,Professional Knowledge,Computer Networks / OS,Operating System,Medium,Scheduling,2,-0.5,60,Which CPU scheduling algorithm uses a fixed time quantum?,FCFS,Shortest Job First,Round Robin,Priority without preemption,Bankers Algorithm,C,Round Robin,Round Robin assigns each process a fixed time slice called a quantum.
FULL_MOCK_1,65,2,Professional Knowledge,Computer Networks / OS,Operating System,Medium,Deadlock,2,-0.5,60,Which is NOT a necessary condition for deadlock?,Mutual exclusion,Hold and wait,Circular wait,High bandwidth,No preemption,D,High bandwidth,High bandwidth is not one of the four necessary deadlock conditions.
FULL_MOCK_1,66,2,Professional Knowledge,Computer Networks / OS,Operating System,Medium,Memory Management,2,-0.5,60,TLB is used to:,Speed up virtual address translation,Store user passwords,Route packets,Compress files,Replace CPU scheduler,A,Speed up virtual address translation,The Translation Lookaside Buffer caches recent page table entries.
FULL_MOCK_1,67,2,Professional Knowledge,Data Structures & Algorithms,Complexity,Easy,Concept,2,-0.5,60,What is the time complexity of binary search on a sorted array?,O(1),O(log n),O(n),O(n log n),O(n²),B,O(log n),Binary search repeatedly halves the search space.
FULL_MOCK_1,68,2,Professional Knowledge,Data Structures & Algorithms,Stack,Easy,Concept,2,-0.5,60,Which data structure follows LIFO order?,Queue,Stack,Tree,Graph,Hash table,B,Stack,Stack follows Last In First Out order.
FULL_MOCK_1,69,2,Professional Knowledge,Data Structures & Algorithms,Queue,Easy,Concept,2,-0.5,60,Which data structure follows FIFO order?,Stack,Queue,Heap,Tree,Graph,B,Queue,Queue follows First In First Out order.
FULL_MOCK_1,70,2,Professional Knowledge,Data Structures & Algorithms,Trees,Medium,Traversal,2,-0.5,60,"In binary tree inorder traversal, nodes are visited in which order?","Root, Left, Right","Left, Root, Right","Left, Right, Root","Right, Root, Left","Root, Right, Left",B,"Left, Root, Right","Inorder traversal visits Left subtree, Root, then Right subtree."
FULL_MOCK_1,71,2,Professional Knowledge,Data Structures & Algorithms,Sorting,Medium,Complexity,2,-0.5,60,Which sorting algorithm has average time complexity O(n log n)?,Bubble sort,Selection sort,Merge sort,Linear search,Insertion sort always,C,Merge sort,Merge sort runs in O(n log n) time in average and worst cases.
FULL_MOCK_1,72,2,Professional Knowledge,Data Structures & Algorithms,Graphs,Medium,Concept,2,-0.5,60,Which algorithm is commonly used to find the shortest path in a weighted graph with non-negative edge weights?,DFS,BFS only,Dijkstra algorithm,Bubble sort,Binary search,C,Dijkstra algorithm,Dijkstra algorithm works for shortest paths with non-negative weights.
FULL_MOCK_1,73,2,Professional Knowledge,Data Structures & Algorithms,Hashing,Medium,Concept,2,-0.5,60,A collision in hashing occurs when:,Two keys map to the same hash index,A stack becomes empty,A graph has no edges,Array is sorted,A queue overflows only,A,Two keys map to the same hash index,Hash collision means multiple keys produce the same hash location.
FULL_MOCK_1,74,2,Professional Knowledge,Banking Technology / Modern IT,Banking Technology,Easy,Concept,2,-0.5,60,UPI in India is operated by:,RBI directly for every transaction,NPCI,SEBI,IRDAI,UIDAI,B,NPCI,UPI is operated by the National Payments Corporation of India.
FULL_MOCK_1,75,2,Professional Knowledge,Banking Technology / Modern IT,Payments,Easy,Concept,2,-0.5,60,Which payment system is generally used for real-time high-value fund transfers in India?,NEFT,RTGS,Cheque clearing only,ECS only,Cash deposit,B,RTGS,"RTGS is used for real-time gross settlement, generally for high-value transfers."
FULL_MOCK_1,76,2,Professional Knowledge,Banking Technology / Modern IT,Payments,Medium,Concept,2,-0.5,60,Which system allows instant 24x7 interbank fund transfer using mobile/account identifiers?,IMPS,Demand draft,Physical cheque,Passbook update,Locker service,A,IMPS,IMPS supports instant interbank electronic fund transfer.
FULL_MOCK_1,77,2,Professional Knowledge,Banking Technology / Modern IT,Core Banking,Easy,Concept,2,-0.5,60,Core Banking System primarily enables:,Branch-specific isolated banking only,Centralized banking operations across branches,Only ATM cash loading,Only printing cheque books,Only email marketing,B,Centralized banking operations across branches,CBS centralizes account and transaction operations across branches.
FULL_MOCK_1,78,2,Professional Knowledge,Banking Technology / Modern IT,KYC,Easy,Concept,2,-0.5,60,KYC in banking is mainly used to:,Verify customer identity and reduce financial crime risk,Increase UI font size,Route packets,Compress account statements,Create programming classes,A,Verify customer identity and reduce financial crime risk,KYC helps banks identify customers and prevent fraud/money laundering.
FULL_MOCK_1,79,2,Professional Knowledge,Banking Technology / Modern IT,Cloud / DevOps,Medium,Concept,2,-0.5,60,"In cloud computing, SaaS means:",Storage as a Service,Software as a Service,Security as a Server,System as a Syntax,Switch as a Service,B,Software as a Service,SaaS provides software applications over the internet.
FULL_MOCK_1,80,2,Professional Knowledge,Banking Technology / Modern IT,Microservices / Docker,Medium,Concept,2,-0.5,60,What is a key benefit of containerization using Docker?,Packages app and dependencies consistently across environments,Replaces all databases,Removes need for testing,Forces monolithic architecture,Disables networking,A,Packages app and dependencies consistently across environments,Containers bundle application code and dependencies for consistent deployment.
FULL_MOCK_1,81,3,Reasoning,Reasoning,Number Series,Easy,Series,1,-0.25,60,"Find the next number: 3, 6, 12, 24, ?",30,36,42,48,54,D,48,Each term is multiplied by 2.
FULL_MOCK_1,82,3,Reasoning,Reasoning,Number Series,Medium,Series,1,-0.25,60,"Find the missing number: 4, 9, 16, 25, ?",30,36,40,49,64,B,36,"The numbers are squares of 2, 3, 4, 5, and 6."
FULL_MOCK_1,83,3,Reasoning,Reasoning,Coding-Decoding,Easy,Coding,1,-0.25,60,"If CAT is coded as DBU, how is DOG coded?",EPH,FQI,CNE,EQH,FPG,A,EPH,Each letter is shifted one position forward.
FULL_MOCK_1,84,3,Reasoning,Reasoning,Direction Sense,Medium,Direction,1,-0.25,60,"A person walks 5 km North, then 3 km East, then 5 km South. How far is he from the starting point?",2 km,3 km,5 km,8 km,13 km,B,3 km,North and South cancel; he is 3 km East of the starting point.
FULL_MOCK_1,85,3,Reasoning,Reasoning,Blood Relation,Medium,Relation,1,-0.25,60,A is the father of B. B is the mother of C. How is A related to C?,Father,Grandfather,Brother,Uncle,Son,B,Grandfather,"A is the father of C’s mother, so A is C’s grandfather."
FULL_MOCK_1,86,3,Reasoning,Reasoning,Syllogism,Medium,Syllogism,1,-0.25,60,Statements: All roses are flowers. Some flowers are red. Which conclusion definitely follows?,All roses are red,Some roses are red,All roses are flowers,No rose is flower,All red things are roses,C,All roses are flowers,The first statement directly says all roses are flowers.
FULL_MOCK_1,87,3,Reasoning,Reasoning,Analogy,Easy,Analogy,1,-0.25,60,Complete the analogy: Pen : Write :: Knife : ?,Cut,Eat,Draw,Read,Paint,A,Cut,A pen is used to write; a knife is used to cut.
FULL_MOCK_1,88,3,Reasoning,Reasoning,Ranking,Medium,Ranking,1,-0.25,60,"In a row of 30 students, Ravi is 12th from the left. What is his position from the right?",17th,18th,19th,20th,21st,C,19th,Position from right = 30 - 12 + 1 = 19.
FULL_MOCK_1,89,3,Reasoning,Reasoning,Odd One Out,Easy,Classification,1,-0.25,60,Find the odd one out.,January,March,May,Sunday,July,D,Sunday,"January, March, May, and July are months; Sunday is a day."
FULL_MOCK_1,90,3,Reasoning,Reasoning,Letter Series,Medium,Series,1,-0.25,60,"Find the next term: AZ, BY, CX, DW, ?",EV,FU,EX,EW,GV,A,EV,"First letter increases and second letter decreases: A/Z, B/Y, C/X, D/W, E/V."
FULL_MOCK_1,91,3,Reasoning,Reasoning,Clock,Medium,Clock,1,-0.25,60,What is the angle between the hour hand and minute hand at 3:00?,45°,60°,75°,90°,120°,D,90°,"At 3:00, the hands are at 3 and 12, forming 90 degrees."
FULL_MOCK_1,92,3,Reasoning,Reasoning,Inequality,Medium,Inequality,1,-0.25,60,"If A > B, B = C, and C > D, which conclusion is definitely true?",A < D,A > D,D > B,C > A,A = D,B,A > D,"Since A > B = C > D, A is greater than D."
FULL_MOCK_1,93,3,Reasoning,Reasoning,Number Series,Medium,Series,1,-0.25,60,"Find the next number: 2, 6, 12, 20, 30, ?",36,40,42,44,48,C,42,"Differences are 4, 6, 8, 10; next difference is 12, so 42."
FULL_MOCK_1,94,3,Reasoning,Reasoning,Word Formation,Medium,Word formation,1,-0.25,60,Which word cannot be formed from the letters of DEVELOPMENT?,DEVELOP,MENT,VOTE,PEOPLE,TONE,D,PEOPLE,"PEOPLE needs two Ps, but DEVELOPMENT has only one P."
FULL_MOCK_1,95,3,Reasoning,Reasoning,Seating / Arrangement,Medium,Linear arrangement,1,-0.25,60,"Five people A, B, C, D, E sit in a row. A is left of B. C is right of B. D is left of A. Who is definitely not at the extreme left?",D,A,B,Cannot be determined,E,C,B,"Since D is left of A and A is left of B, B cannot be at the extreme left."
FULL_MOCK_1,96,3,Reasoning,Reasoning,Coding-Decoding,Medium,Coding,1,-0.25,60,"If MOBILE is coded as FMJCPN, how is CHARGE coded using the same rule?",FHSBID,FHSBJC,FHSDIB,FISBID,DIBSHF,A,FHSBID,Reverse the word and shift each letter one position forward: EGRAHC -> FHSBID.
FULL_MOCK_1,97,3,Reasoning,Reasoning,Direction Sense,Medium,Direction,1,-0.25,60,A man faces North. He turns 90° clockwise and then 180° anticlockwise. Which direction is he facing?,East,West,North,South,North-East,B,West,North -> East after clockwise turn; East -> West after 180° anticlockwise.
FULL_MOCK_1,98,3,Reasoning,Reasoning,Syllogism,Medium,Syllogism,1,-0.25,60,Statements: Some doctors are teachers. All teachers are writers. Which conclusion follows?,All doctors are writers,Some doctors are writers,No doctor is writer,All writers are doctors,No teacher is doctor,B,Some doctors are writers,"Some doctors are teachers and all teachers are writers, so some doctors are writers."
FULL_MOCK_1,99,3,Reasoning,Reasoning,Analogy,Easy,Analogy,1,-0.25,60,Complete the analogy: Foot : Man :: Hoof : ?,Dog,Horse,Boy,Shoe,Leg,B,Horse,A hoof belongs to a horse as a foot belongs to a man.
FULL_MOCK_1,100,3,Reasoning,Reasoning,Calendar,Medium,Calendar,1,-0.25,60,"If 1st January is Monday, what day will 15th January be?",Monday,Tuesday,Wednesday,Sunday,Friday,A,Monday,"15th January is 14 days after 1st January, so it is the same day."
FULL_MOCK_1,101,4,Quantitative Aptitude,Quantitative Aptitude,Percentage,Easy,Arithmetic,1,-0.25,60,What is 20% of 250?,25,40,50,75,100,C,50,20% of 250 = 50.
